path	scope	state	head_blob	behavior	classification
session-system/ecc/advisor/database-reviewer-policy.md	fork-only	added	bd28ae405eca	OMP-321: static read-only advisor policy prepended to the installed ECC Database Reviewer instructions	retained
session-system/ecc/manifest.json	fork-only	added	aea4fa9ce032	OMP-321: ECC upstream pin (commit/tree/version), the ecc-engineering and ecc-research packs, per-asset target/adaptation/disposition/dependency records, reserved native command names, and disposition rules	retained
session-system/ecc/mirror/agents/database-reviewer.md	fork-only	added	8537765b7ca9	OMP-321: vendored upstream ECC bytes at the pinned revision (agents/database-reviewer.md) so the pinned mirror and its sha256 pins are verifiable offline without network or a git submodule	retained
session-system/ecc/mirror/rules/common/coding-style.md	fork-only	added	2f5d1c066186	OMP-321: vendored upstream ECC bytes at the pinned revision (rules/common/coding-style.md) so the pinned mirror and its sha256 pins are verifiable offline without network or a git submodule	retained
session-system/ecc/mirror/rules/rust/coding-style.md	fork-only	added	cda67b543052	OMP-321: vendored upstream ECC bytes at the pinned revision (rules/rust/coding-style.md) so the pinned mirror and its sha256 pins are verifiable offline without network or a git submodule	retained
session-system/ecc/mirror/skills/agent-self-evaluation/SKILL.md	fork-only	added	4e241380aa8c	OMP-321: vendored upstream ECC bytes at the pinned revision (skills/agent-self-evaluation/SKILL.md) so the pinned mirror and its sha256 pins are verifiable offline without network or a git submodule	retained
session-system/ecc/mirror/skills/agent-self-evaluation/examples/high-score-example.md	fork-only	added	46d045879d7a	OMP-321: vendored upstream ECC bytes at the pinned revision (skills/agent-self-evaluation/examples/high-score-example.md) so the pinned mirror and its sha256 pins are verifiable offline without network or a git submodule	retained
session-system/ecc/mirror/skills/agent-self-evaluation/examples/low-score-example.md	fork-only	added	6fff99f678e9	OMP-321: vendored upstream ECC bytes at the pinned revision (skills/agent-self-evaluation/examples/low-score-example.md) so the pinned mirror and its sha256 pins are verifiable offline without network or a git submodule	retained
session-system/ecc/mirror/skills/agent-self-evaluation/references/evaluation-criteria.md	fork-only	added	fbb3cf90ac2b	OMP-321: vendored upstream ECC bytes at the pinned revision (skills/agent-self-evaluation/references/evaluation-criteria.md) so the pinned mirror and its sha256 pins are verifiable offline without network or a git submodule	retained
session-system/ecc/mirror/skills/agent-self-evaluation/references/hook-integration.md	fork-only	added	2bb3c3edeead	OMP-321: vendored upstream ECC bytes at the pinned revision (skills/agent-self-evaluation/references/hook-integration.md) so the pinned mirror and its sha256 pins are verifiable offline without network or a git submodule	retained
session-system/ecc/mirror/skills/agent-self-evaluation/scripts/evaluate.py	fork-only	added	2d129c407a36	OMP-321: vendored upstream ECC bytes at the pinned revision (skills/agent-self-evaluation/scripts/evaluate.py) so the pinned mirror and its sha256 pins are verifiable offline without network or a git submodule	retained
session-system/ecc/mirror/skills/agent-self-evaluation/templates/evaluation-report.md	fork-only	added	bbc06d4ba2a2	OMP-321: vendored upstream ECC bytes at the pinned revision (skills/agent-self-evaluation/templates/evaluation-report.md) so the pinned mirror and its sha256 pins are verifiable offline without network or a git submodule	retained
session-system/ecc/mirror/skills/benchmark-optimization-loop/SKILL.md	fork-only	added	be613ad5922a	OMP-321: vendored upstream ECC bytes at the pinned revision (skills/benchmark-optimization-loop/SKILL.md) so the pinned mirror and its sha256 pins are verifiable offline without network or a git submodule	retained
session-system/ecc/mirror/skills/deep-research/SKILL.md	fork-only	added	1ab66da3189c	OMP-321: vendored upstream ECC bytes at the pinned revision (skills/deep-research/SKILL.md) so the pinned mirror and its sha256 pins are verifiable offline without network or a git submodule	retained
session-system/ecc/mirror/skills/eval-harness/SKILL.md	fork-only	added	6076dd185485	OMP-321: vendored upstream ECC bytes at the pinned revision (skills/eval-harness/SKILL.md) so the pinned mirror and its sha256 pins are verifiable offline without network or a git submodule	retained
session-system/ecc/mirror/skills/mle-workflow/SKILL.md	fork-only	added	b81aa08306c0	OMP-321: vendored upstream ECC bytes at the pinned revision (skills/mle-workflow/SKILL.md) so the pinned mirror and its sha256 pins are verifiable offline without network or a git submodule	retained
session-system/ecc/mirror/skills/research-ops/SKILL.md	fork-only	added	449ddc95ef7e	OMP-321: vendored upstream ECC bytes at the pinned revision (skills/research-ops/SKILL.md) so the pinned mirror and its sha256 pins are verifiable offline without network or a git submodule	retained
session-system/ecc/mirror/skills/scientific-thinking-scholar-evaluation/SKILL.md	fork-only	added	100620ed99e8	OMP-321: vendored upstream ECC bytes at the pinned revision (skills/scientific-thinking-scholar-evaluation/SKILL.md) so the pinned mirror and its sha256 pins are verifiable offline without network or a git submodule	retained
session-system/ecc/mirror/skills/search-first/SKILL.md	fork-only	added	beed89fa5c5e	OMP-321: vendored upstream ECC bytes at the pinned revision (skills/search-first/SKILL.md) so the pinned mirror and its sha256 pins are verifiable offline without network or a git submodule	retained
session-system/ecc/mirror/skills/verification-loop/SKILL.md	fork-only	added	8713f2b78a92	OMP-321: vendored upstream ECC bytes at the pinned revision (skills/verification-loop/SKILL.md) so the pinned mirror and its sha256 pins are verifiable offline without network or a git submodule	retained
session-system/ecc/overlays/ecc-database-reviewer.json	fork-only	added	7b7d123dacf1	OMP-321: reviewed overlay removing executable psql/EXPLAIN diagnostics from the database-reviewer agent body so its installed advisor is read-only, pinned to upstream and adapted hashes	retained
session-system/ecc/overlays/ecc-deep-research.json	fork-only	added	725a6aecc3f4	OMP-321: reviewed overlay adapting the deep-research skill's Claude/Codex MCP config paths and Claude Code Task tool usage, pinned to upstream and adapted hashes	retained
session-system/ecc/overlays/ecc-search-first.json	fork-only	added	8e2e0ee2b4bd	OMP-321: reviewed overlay adapting the search-first skill's Claude settings/skills paths and researcher-agent launch to OMP equivalents, pinned to upstream and adapted hashes	retained
session-system/ecc/overlays/ecc-verification-loop.json	fork-only	added	a600377d6de1	OMP-321: reviewed overlay adapting the verification-loop skill's Claude-only framing, /verify command, and HEAD~1 diff inference, pinned to upstream and adapted hashes	retained
session-system/extensions/model-bookends.ts	fork-only	added	bbeaff23cbdf	session candidate: OMP-168; session candidate: OMP-141; fix(workflow): adopt post-freeze OMP-106 drift + overlap-refusal tests (OMP-116, OMP-118); session candidate: OMP-65; session candidate: OMP-47	retained
session-system/extensions/work-now.ts	fork-only	added	d445eaae7f83	session candidate: OMP-147; session candidate: OMP-47; session candidate: HOME-149; feat(work-ledger): interactive OMP workflow on WorkService (HOME-146, HOME-147)	retained
session-system/extensions/workflow/audit-tcb.ts	fork-only	added	8dbf87de9b79	session candidate: OMP-180	retained
session-system/extensions/workflow/auditor-runner.ts	fork-only	added	c900281bab75	session candidate: OMP-176; session candidate: OMP-179; session candidate: OMP-173; session candidate: OMP-167; session candidate: OMP-168; OMP-M2A: Widen NativeAuditRunResult with resolvedModel and resolvedModelIsFallback	retained
session-system/extensions/workflow/backend.ts	fork-only	added	5dbac9f5c05f	session candidate: OMP-180; docs(workflow): align sealed audit task contract; session candidate: OMP-174; session candidate: OMP-167; session candidate: OMP-168; OMP-233 AC3: Expose read-only execution child guidance contract; OMP-219: declare skipActiveItem on WorkflowBackend; OMP-233-s02-s01-s01: beginExecution input requires a host-minted grantId (UUID); OMP-281-s01: declare CommittedSkipClaim, getCommittedSkipClaims, and acknowledgeSkipClaim on WorkflowBackend	retained
session-system/extensions/workflow/checkpoint-delivery.ts	fork-only	added	83f92a9ab678	session candidate: OMP-180; fix(workflow): adopt post-freeze OMP-106 drift + overlap-refusal tests (OMP-116, OMP-118); session candidate: OMP-106; session candidate: OMP-47	retained
session-system/extensions/workflow/config.ts	fork-only	added	4a0e7b240346	session candidate: OMP-180; session candidate: OMP-154; session candidate: HOME-149; feat(work-ledger): cutover coordinator, freeze fence, rehearsal smoke reuse (HOME-148); feat(work-ledger): interactive OMP workflow on WorkService (HOME-146, HOME-147)	retained
session-system/extensions/workflow/confirm.ts	fork-only	added	83c0d984c281	session candidate: OMP-168; session candidate: OMP-47; fix(workflow): only owner lifecycle clears audit bridge (OMP-43); feat(work-ledger): interactive OMP workflow on WorkService (HOME-146, HOME-147)	retained
session-system/extensions/workflow/digest-prompt.md	fork-only	added	d0f79a3426e3	feat(work-ledger): interactive OMP workflow on WorkService (HOME-146, HOME-147)	retained
session-system/extensions/workflow/execute-prompt.md	fork-only	added	aaafbd64f026	session candidate: OMP-223; session candidate: OMP-220; session candidate: OMP-218; session candidate: OMP-184; session candidate: OMP-180	retained
session-system/extensions/workflow/git.ts	fork-only	added	56b5d31dc71c	session candidate: OMP-213; session candidate: OMP-220; session candidate: OMP-218; session candidate: OMP-212; feat(workflow): support zero-path execution plans and contract OMP-194; OMP-233 AC5: Reuse exact candidate marker parser and reject foreign candidates throughout unmerged admission history; OMP-265: distinguish completed rebase historical REBASE_HEAD from active operations; real merge/apply linked-worktree and merge/cherry-pick/revert lifetime checks: bun test session-system/tests/git-reliability.test.ts; OMP-265 integration: fork-base 7e681a8a48dffa07636dcf4daf182a36e219c3b8; accepted-upstream base ae2d3d6ea16a47aa5208bd123dcc4cfcc8756472 target b4e8e856ad40294167679a3f88417c07429fe59b (fork-only path absent upstream); retained source 8f051d893d7b9ddbf53352a46a9dc31142ec0f01 blob 14809e38f91cdb8665434cf918365e7ade607157; OMP-265 successor: qualified integration base a83cf5118e3cf0824e1c79554f222b475419ab1e (PR34 main); preserves second-parent995df4f1490b6dfad6c50a2951cdac4a6e996048 ancestry for normal fast-forward publication; preserves source/test bytes from 8f051d893d7b9ddbf53352a46a9dc31142ec0f01 and local predecessor d6eae70d529e7b00ead5e8577793e5d9deb12d39; retain existing upstream target and behavior; checks: Bun 1.4.0 git-reliability, inventory/handoff tests, upstream-inventory, ci:check:full; OMP-233: export executionRemoteRef and executionRemoteRefRefusal, derive ensureExecutionWorkspace branch and ref from canonical ref	retained
session-system/extensions/workflow/host.ts	fork-only	added	1887ae877fdb	session candidate: OMP-223; session candidate: OMP-213; session candidate: OMP-220; session candidate: OMP-218; session candidate: OMP-212; OMP-246: Validate bound persisted-turn authority and journal while preserving relocated context inheritance; OMP-246: Opt validated workflow continuation into bounded synchronous task recovery; OMP-246: Supply original task authority only for exact core execution-prompt identity; OMP-264: Seal canonical primary repository for new grants and refuse relative legacy execution identities before review or recovery effects; OMP-233 AC1: Bind automatic steering to current-session journal ownership and prevent cache or superseded-state publication; OMP-233 AC1: Materialize explicit session setup before successful ownership publication while preserving owned in-place progress; OMP-233 AC2-5: Session-bind pause notices, share planning state diagnostics, use structured child guidance across all render paths and reject foreign admission lineage; OMP-271: Require exact sealed predecessor sources, successful identity-matched keyed reads and terminal states during recovery; checks: TypeScript and installed predecessor scenarios; retained; OMP-M2A: Record audit launch parent session entry with selector attribution and origin guard; OMP-262: compute planSha first and use deterministic plannedCandidateId in stamp_execution_plan; OMP-233-s02-s01-s01: /execute mints the grant id and passes it to backend.beginExecution; OMP-219-s06: add owner-only /execute skip <key> [reason] with refusals, queue advancement, cleanup arming, and failure CAS-stop; OMP-233-s02-s01-s02-s01-s02: bind executionRemoteRef and validate grant_id/remote_ref refusal in /execute; OMP-281-s02: extract the post-skip continuation into continueAfterSkip(ctx, witness, skipped, activeKey) inside createWorkflowHost, called once by /execute skip, so OMP-281-s03 recovery can reuse it (pure refactor; no message, order, or argument change); OMP-281-s03: recover committed unacknowledged skip at session_start via getCommittedSkipClaims, validate 7 identity dimensions, advance queue or arm cleanup via continueAfterSkip, and acknowledgeSkipClaim; OMP-233-s03: after planning admission accepts an active grant, seal_execution_criteria and stamp_execution_plan refuse when the recorded remote ref differs from the canonical execution ref of the position-0 anchor (the work id when it is a key, otherwise findIssue), before plan reads, TCB computation, or backend mutation; paused and terminal refusals keep their text and precedence; OMP-233-s04: /execute resume refuses before ensure when the recorded remote ref is not the canonical ref of the position-0 item key, and refuses before relocation when ensure returns a branch that does not match the recorded ref, while terminal-state and repository checks keep their precedence	retained
session-system/extensions/workflow/kind-description.md	fork-only	added	0ed1ab86ffc7	session candidate: OMP-47; feat(work-ledger): interactive OMP workflow on WorkService (HOME-146, HOME-147)	retained
session-system/extensions/workflow/lock-refusal.md	fork-only	added	0cdc7a464b2c	session candidate: OMP-140; feat(work-ledger): interactive OMP workflow on WorkService (HOME-146, HOME-147)	retained
session-system/extensions/workflow/pending-ops.ts	fork-only	added	3d6da2078d7b	session candidate: OMP-180; session candidate: OMP-108; feat(work-ledger): interactive OMP workflow on WorkService (HOME-146, HOME-147)	retained
session-system/extensions/workflow/procedures.ts	fork-only	added	b45047729ef5	OMP-310: procedureDigestLines supplies accepted procedures for inflight tasks via OMP_KNOWLEDGE_LEARNING_CMD supply command with 5s timeout and failure handling; buildSupplyCommand splices the supply subcommand and its flags ahead of any --state-dir/--workspace the operator folded into the env array, so argparse accepts the assembled argv	retained
session-system/extensions/workflow/rider-batch.ts	fork-only	added	0b0f1060d3c7	session candidate: OMP-106; session candidate: OMP-89	retained
session-system/extensions/workflow/sequence.md	fork-only	added	33e88739f7ba	session candidate: OMP-180; feat(work-ledger): interactive OMP workflow on WorkService (HOME-146, HOME-147)	retained
session-system/extensions/workflow/session-ledger-prompt.md	fork-only	added	c161263e6065	session candidate: OMP-69	retained
session-system/extensions/workflow/session-ledger.ts	fork-only	added	c038cb3185b8	session candidate: OMP-108; session candidate: OMP-107; session candidate: OMP-69	retained
session-system/extensions/workflow/status.ts	fork-only	added	6c967334142e	feat(work-ledger): interactive OMP workflow on WorkService (HOME-146, HOME-147)	retained
session-system/extensions/workflow/tool-description.md	fork-only	added	b96f5589ded4	session candidate: OMP-180; session candidate: OMP-168; session candidate: OMP-154; session candidate: OMP-140; session candidate: OMP-108	retained
session-system/extensions/workflow/transcript.ts	fork-only	added	9329dd38c986	session candidate: OMP-47	retained
session-system/extensions/workflow/work.ts	fork-only	added	59d5edac0efa	session candidate: OMP-180; fix(workflow): consume service-returned candidate and test reuse; session candidate: OMP-167; session candidate: OMP-174; session candidate: OMP-168; OMP-233 AC3: Order nonarchived open children by active dependency graph with terminal blocker and completeness checks; OMP-277: reconcile qualified execution commands (seal/stamp/set_execution_state) at startup/resume; OMP-262: export plannedCandidateId helper and unify plan stamping candidate identity; OMP-262-s03-s01: add execution_grant_inactive to NON_APPLYING_CODES, export OPERATION_POLL_ATTEMPTS/INTERVAL_MS, extract matchStoredOperation and use in getPendingExecutionClaims; OMP-262-s03-s03: reconcile pending claims via bounded-poll reconcileOperation; OMP-219: implement skipActiveItem calling skip_active_item and returning execution view snapshot; OMP-233-s02-s01-s01: beginExecution validates input.grantId is UUID-shaped before any request and sends it as grant_id instead of minting its own; OMP-219-s05: Kahn dependency-first queue ordering in snapshotQueue; OMP-281-s01: implement getCommittedSkipClaims to recover committed skip_active_item claims and acknowledgeSkipClaim to drop them; OMP-310: wire procedureDigestLines into digestExtras context hook for inflight work	retained
session-system/hooks/task-observer-first-tool.mjs	fork-only	added	5b48feffa5ca	fix: slim session workflow loadout and isolate test execution (OMP-166); session candidate: OMP-154	retained
session-system/install.sh	fork-only	added	3fe4431088bc	session candidate: OMP-168; fix: slim session workflow loadout and isolate test execution (OMP-166); feat(omp-156): pre-merge inventory oracle and safe update driver; session candidate: OMP-154; session candidate: OMP-47	retained
session-system/prompts/archive/PROMPT-adhd-session-review.md	fork-only	added	d374e555db54	fork change (describe)	retained
session-system/prompts/archive/PROMPT-omp-extension-casualties.md	fork-only	added	c831e91874ea	fork change (describe)	retained
session-system/prompts/archive/PROMPT-omp-linear-integration.md	fork-only	added	b121182d7546	fork change (describe)	retained
session-system/prompts/archive/PROMPT-omp-system-walkthrough.md	fork-only	added	1ae2d7e388fa	fork change (describe)	retained
session-system/prompts/archive/PROMPT-session-product-drain.md	fork-only	added	d0012261b725	fork change (describe)	retained
session-system/prompts/archive/PROMPT-session-system-hardening.md	fork-only	added	44cffcad4e03	fork change (describe)	retained
session-system/prompts/archive/PROMPT-session-system-v2.md	fork-only	added	99833e80a875	fork change (describe)	retained
session-system/prompts/archive/PROMPT-session-verdict-drain.md	fork-only	added	025a4a84e236	fork change (describe)	retained
session-system/refresh-natives.sh	fork-only	added	7fb123020f61	feat(omp-157): atomic native refresh and live-mapping upgrade fence; feat(session-system): native refresh gate in update loop (stale drop-in alarm)	retained
session-system/rules/work-plan.md	fork-only	added	d6cfda801873	docs(omp-157): state mapping carve-out rule factually; feat(omp-157): atomic native refresh and live-mapping upgrade fence; session candidate: OMP-140; session candidate: OMP-23; session candidate: HOME-149; OMP-243: Preserve manual closeout gates and state bounded native execution exception	retained
session-system/runtime/manifest.ts	fork-only	added	8880950e5b5e	OMP-249 installed-byte, symlink, shared-inode, interpreter, and manifest verification	retained
session-system/runtime/omp.sh	fork-only	added	a57f252aa5a2	OMP-249 pinned launcher excludes ambient Bun and dotenv configuration before startup	retained
session-system/runtime/python-identity.py	fork-only	added	bb034518d148	OMP-249 noneditable installed-service and interpreter identity probe	retained
session-system/runtime/run.ts	fork-only	added	d39d26579bfd	OMP-249 exact installation launch with separate state/config and explicit service port	retained
session-system/runtime/stage.ts	fork-only	added	5460d7833b91	OMP-249 clean commit source-installation staging; no activation or live service mutation; OMP-276: internal relative symlink bin/bunx -> bun	retained
session-system/runtime/tsconfig.json	fork-only	added	d233f9e9e03b	OMP-249 runtime staging and launcher typecheck coverage	retained
session-system/skills/caveman-commit/README.md	fork-only	added	d5aee0139500	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/caveman-commit/SKILL.md	fork-only	added	b9999e354867	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/caveman-compress/README.md	fork-only	added	4aa149a3e4ee	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/caveman-compress/SECURITY.md	fork-only	added	0efa9fe117a8	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/caveman-compress/SKILL.md	fork-only	added	0b95aab5fe39	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/caveman-compress/scripts/__init__.py	fork-only	added	16b8c53c2ca7	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/caveman-compress/scripts/__main__.py	fork-only	added	4e28416e1045	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/caveman-compress/scripts/benchmark.py	fork-only	added	97d081b5c60c	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/caveman-compress/scripts/cli.py	fork-only	added	75ea8a667e1e	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/caveman-compress/scripts/compress.py	fork-only	added	80da5200488a	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/caveman-compress/scripts/detect.py	fork-only	added	6a468d5c6c05	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/caveman-compress/scripts/validate.py	fork-only	added	dcd2a5d363ea	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/caveman-help/README.md	fork-only	added	5841256fad5f	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/caveman-help/SKILL.md	fork-only	added	346579dc4572	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/caveman-review/README.md	fork-only	added	acf519fe7a8c	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/caveman-review/SKILL.md	fork-only	added	48f4adbfc00f	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/caveman/README.md	fork-only	added	696a4e3f2f1e	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/caveman/SKILL.md	fork-only	added	2d31b3dba78c	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/intake/SKILL.md	fork-only	added	2c37b44c39fb	session candidate: OMP-169; session candidate: OMP-170; session candidate: OMP-107; session candidate: OMP-47; docs(intake): count OMP-25 intake session (8 total); OMP-243: Bound consequential questions and deferred readiness without waiving publication approval	retained
session-system/skills/intake/references/SKILL-pre-slim-2026-08-28.md	fork-only	added	9648a1b1b194	session candidate: OMP-169	retained
session-system/skills/intake/references/session-rules.md	fork-only	added	5e1e81aefa16	session candidate: OMP-169	retained
session-system/skills/notebooklm/API.md	fork-only	added	1423deafa4cc	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/notebooklm/SKILL.md	fork-only	added	4e1509d113e0	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/notebooklm/playbooks.md	fork-only	added	7a51180525e2	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/notebooklm/reference.md	fork-only	added	3e4c200b0910	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/prompt-master/LICENSE	fork-only	added	03fd69c26745	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/prompt-master/README.md	fork-only	added	8d5ea57ed02d	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/prompt-master/SKILL.md	fork-only	added	b39e06ad42c7	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/prompt-master/references/patterns.md	fork-only	added	712b08e5e5d4	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/prompt-master/references/templates.md	fork-only	added	54c494c512d0	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/questionyourself/SKILL.md	fork-only	added	6b73ef2b78b4	fork change (describe)	retained
session-system/skills/summary/SKILL.md	fork-only	added	e743c814ed0d	session candidate: OMP-168; session candidate: OMP-140; session candidate: OMP-47; session candidate: OMP-38; session candidate: HOME-149	retained
session-system/skills/task-observer/SKILL.md	fork-only	added	fe80be6c9604	fix: slim session workflow loadout and isolate test execution (OMP-166); session candidate: OMP-47; HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped); OMP-243: Review command proposals against canonical policy before applying compatible practices	retained
session-system/skills/task-observer/references/environments.md	fork-only	added	648b30048c7a	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/task-observer/references/session-start.md	fork-only	added	dbc42a581cd0	fix(task-observer): add explicit startup scan instruction in session-start digest; fix: slim session workflow loadout and isolate test execution (OMP-166); OMP-243: Keep OPEN observations as evidence, not policy authority	retained
session-system/skills/task-observer/references/skill-authoring.md	fork-only	added	46cda3b6458a	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/task-observer/references/weekly-review.md	fork-only	added	943ba5ba6d01	session candidate: OMP-47; HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped); OMP-243: Continue unattended reviews without an acknowledgement wait	retained
session-system/skills/vibe-check/.nojekyll	fork-only	added	e69de29bb2d1	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/vibe-check/CHANGELOG.md	fork-only	added	c8df4988b340	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/vibe-check/LICENSE	fork-only	added	aaa4ff37478d	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/vibe-check/README.md	fork-only	added	d7bd908dd93c	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/vibe-check/RELEASING.md	fork-only	added	82fbdb49176d	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/vibe-check/SKILL.md	fork-only	added	b53543c62c43	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/vibe-check/VERSION	fork-only	added	e70b4523ae7f	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/vibe-check/assets/diagrams/blueprint.html	fork-only	added	1856e494423f	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/vibe-check/assets/diagrams/crazy8-combine.html	fork-only	added	a6b0d27d9372	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/vibe-check/assets/diagrams/crazy8-web.html	fork-only	added	20482c6eb4c2	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/vibe-check/assets/diagrams/crazy8.html	fork-only	added	68ba3215c5b5	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/vibe-check/assets/diagrams/data-clearlist.json	fork-only	added	f2fb4983c9bd	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/vibe-check/assets/diagrams/data-matrix-example.json	fork-only	added	96e49947a72d	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/vibe-check/assets/diagrams/data-opportunity-example.json	fork-only	added	a0a4fcb90422	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/vibe-check/assets/diagrams/data-skillconcierge.json	fork-only	added	0e2b5398010d	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/vibe-check/assets/diagrams/data-storymap-example.json	fork-only	added	2a4fb7090119	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/vibe-check/assets/diagrams/data-vinti.json	fork-only	added	d7820ca1738f	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/vibe-check/assets/diagrams/engine.css	fork-only	added	9a1b265b4493	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/vibe-check/assets/diagrams/matrix.html	fork-only	added	dceab40f6ef3	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/vibe-check/assets/diagrams/opportunity.html	fork-only	added	955f275c79aa	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/vibe-check/assets/diagrams/storymap.html	fork-only	added	c4e8dbedb911	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/vibe-check/assets/readme-banner.png	fork-only	added	635575f3f772	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/vibe-check/bump.sh	fork-only	added	ed9820e64fcd	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/vibe-check/examples/README.md	fork-only	added	e4f38ef411c4	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/vibe-check/examples/audhd-validation-report.html	fork-only	added	6c2ec19155ac	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
